text_id,div_name,segment_id,word_count,full_text
g2a7,A7 Labor et praxis Michaelis Sendivogi Poloni,0,1189,"[Recipe] Sandivogi von Maerdet? adler 1 Hier ist zu wissen, das die Erde aller Sache Samen, wie auch derselben würkung, undt tugendt in sich schleust, undt begreift, dann sie ist das subjectum, aller himlischen Stralen, undt einflüssen, sie wiert auch von dem Himmel, undt den Elementen geschwengert, undt ist das centrum fundament, undt mutter aller ding darauß alles gebohren wiert, dann so sie nach gebürlicher reinigung, subtiliert undt undter den freyen Himmel gesezt, sie alß baldtge, schwengert undt facumdiert wiert, von den himlischen tugendten undt würkungen, da sie bey sich selbst allerlei Kräuter, würm lebendiger tierlein undt metallische fünklein herfür bringt, dann in ihr ist, das geheimniß, diße soll man mit [CZ: Feuer] undt [CZ: Wasser] von ihrer unsauberkheit reinigen, ihre drei gereinigte principia wieder zusamb setzen, darmit philosophischer weiß, alßvolgen wiert procedire, in obgedachter Erde sein drei unterschiedt= liche, salia, verborgen primo [CZ: Salpeter] philosophorum so von der Luft durch die [CZ: Sonne] und [CZ: Mond] Stralen, undt andere sternen empfangen dann ie mer undt hitziger der [CZ: Sonne] undt stern Stralen schiessen, ie mehr Centralischer [CZ: Salpeter] gebohren wiert, fürs andere ist der himlische unsichtbare geist der Natur, Nemblich der spiritus mundi in einen flüssigen [CZ: Salz] in dißer jungfräullichen Erde verborgen, undt letztlich ist ein fixes saltz, als ein receptaculum oder behaltnuß, der vorigen beeden, von gott einpflanzt, daß also dise 3 saltz in der Erden ver= borgen, ligen, wie sie herauß zu bringen, folget hernach, Praxis [Recipe] der rechten Erden so von [CZ: Sonne] undt [CZ: Mond] undt sternen genugsam impregniert undt theile sie in 2 gleiche theil, undt diß geschieht darum darmit man der Natur ihr gewicht geben kan, dann auß einem theil wiert der philosophische [CZ: Salpeter] auß den zween theil das flüchtige [CZ: Salz] gezogen, durch dißen weeg kan man nit leichtlich irren, welches sonsten so man auß einem theil allein dise 3 [CZ: Salz]lia ziehen wolt, Leichtlich geschehen könte, NB in böhmen bei Cometau ½ Meil davon, bricht ein Bolus in einem Dorf, der ist vom gestürn statlich impreg= nirt undt ist nicht tief zu graben, 1 de spiritu [CZ: Salpeter] philosophies erstlich von [CZ: Salpeter] die erste Arbeit wiert nit anders den durch Sieden filtrieren, Eva= porieren undt Candiern als die [CZ: Salpeter] Sieder gebrauchen volbracht muß aber aufs höchste gereinigt werden, alß das der Salpeter aufs höchst durchge[...]zet erscheine, undt wie ein Crystall [...] wann das geschehen, so nimb sein hindterstellige Erden, lasse die= selbe 3 oder 4 mal wol durch glüen, darmit nichts flüchti= ges mer in ihr sey, undt nimb zu einem teil [CZ: Salpeter] 3 teil der Erden wol undter einander gemengt, thue solche in eine wol ver= lutierte retorte, jedoch soll man auf Ein mal über 6 Pfund nicht einsetzen, nemblich 1 ½ Pfund Salpeter undt 4 ½ der erden, solches soll man wie andere spiritui nitri destillirn in dem recipien= ten, soll man 2 Pfund regenwasser fürschlagen darmit sich die spiritus so ganz roth herüber gehen, desto eher einschlagen alles wol verlutiert, die destillirte spiritus all zusam= genomen, undt in Kolben , in B. das regen [CZ: Wasser] wider davon gezogen, der spiritus lest sich nit leichtlich in B. ufdreiben diesen spiritus setze in einen sandt destillirs langsam nach den graden biß der spiritus herüber ist, so ist wol rectificiert doch des alles wol verlutiert seie, dann die spiritus subtiel undt leichtlich verriechen können, das glaß soll nur halb voll sein darmit die spiritus circuliern mögen, sondern zerschlegt es, undt soll an einem kalten ort behalten werden. [Recipe] 6 Pfund frische Erden in einer retorten, destillirs wie du es mit [CZ: Salpeter] gemacht hast, so wiert mit dem spiritu ein flüchtiges [CZ: Salz] in einen duncklen dunst herüber gehen, und theils am halß sich anhengen, das thue zu dem herüber gangenen, in dießem 2 werk darf khein [CZ: Wasser] fürgeschlagen werden dann die Erde ir [CZ: Wasser] selbs bei ihr hat, solches destillire muß so viel mal geschehen, biß der andere theil so aufbehalten, von der Erden ganz verraucht worden, undt sollen alle [CZ: Caput mortuum] fleissig zur Extraktion des fixen [CZ: Salz] behalten werden die destillationes nim nun alle zusammen destillir erstens in B. das phlegma dann im Aschen den spiritum herüber, dieser spiritus gehört zum Werk nicht, man mag in besonder aufheben, das so am boden bleibt [Recipe] sublimirs mit starken feuer so wiert das flüchtig [CZ: Salz] sich schneeweiß anhenkhen, sublimire in alembico aufm boden wiert ein leichte Erden bleiben, die ist nichts nutz, das sublimierte [CZ: Salz] soll man nochmal sublimiren, das es rein werde, das behalte wol im glaß füren [?] Luft, das sichs nicht solvier, [Recipe] die vorige Erden calciniersy in offenen [CZ: Feuer], das sie zur aschen werde, welches im töpffer ofen geschehen mag, darnach verfare mit warmen destillierten [CZ: Wasser] als man sonsten eine Lauge macht, ziehe das [CZ: Salz] herauß, biß keines mer gespürdt wiert, die überbliebene Erde ist nichts nutz, wirfs hinweg, das [CZ: Wasser] filtier es laß vaporieren, oder abrauchen, so wirstu das fixe [CZ: Salz] finden, das muß so offt geleutert soluiert undt Coaguliert werden, biß es cristallisch werde, 3 [CZ: Salz] [Recipe] das flüchtige undt fixe [CZ: Salz] thue es zusammen, undt gieß nochmal das spiritum [CZ: Salpeter] drüber so wiert sichs verEinigen, undt zu [CZ: Wasser] werden, das ist der [CZ: Quecksilber] triumphans undt das universal menstruum, dann mit dißen wasser können alle Metal undt Edl gestein aufgeschlossen werden, dann es ein lautter feurig [CZ: Wasser] ist. [Recipe] daß menstruum 10 theil, thue darein selbs gewachsen [CZ: Gold] Ein theil, so wierts als balden aufgelöst werden, laß über Nacht stehen, so wiert es eine Erde sezen, das Clare filtrier in ein Phiol, dise setz in die innerste Kugl im Anthonor, Es sein im anthonore drei kugeln, die Erste undt größte ist ganz, die andere oben auf voller Löcher, damit der dampf durchdringen mag, die dritte ist höltzern undt buchen, in diser geschieht die putrefaction oder faulung, mit dämpfiger wärme, undt muß in der ersten Kugl allezeit [CZ: Wasser] sein, weil die putrefaction wert, dißer gradt der putrefaction weert 40 oder 48 [CZ: Tag] [CZ: Nacht] wann die putrefaction fürüber, thut man die hölzerne Kugl, deßgleichen das [CZ: Wasser] in der Ersten Kugl wegh, undt thut aschen hinein, sezt das glaß drauf, macht den anthanor zu undt lest die Lampen vortgehen, das die Hitz sey, daß man kaum die finger drinnen leiden kan, so werden innerhalb 50 [CZ: Tag] farben erscheinen dann Nim[m] das glaß, thue die gelerte Kugl, undt die aschen hinwegh thue in die grössere undt Erste Kugel sandt, setz das glaß drauf den die Materi bedeckt seie, gib [CZ: Feuer] so wiert in 50 [CZ: Tag] eine weisse erscheinen fahre fort, biß gelb wiert, so in 30 [CZ: Tag] beschieht, lezlich setz das glaß zu undterst in sandt, gib [CZ: Feuer] bis roth wiert, undt in der mitte, ein klein rubin rotes körnlein erzeiget ohn geuer einer Linsen groß, daßelbig helt man in guter Acht, dann es daß [CZ: Gold] saamen ist, das rohte pulver so darherum ligt, thuet man hinweg dann es zum werkh nichts Nutz, das Körnlein behalt allein, undt verfar darmit wie folget. [Mariginalie: 7."
g2a7,A7 Labor et praxis Michaelis Sendivogi Poloni,1,392,"Secunda compositione] Nimb das rohte Körnlein, welches das rechte philosophische [CZ: Gold] ist, wig es genau seze darzu 10 mal so viel deß menstrui in ein Viol glaß, das 23 theil lehr stehen sigillirs hermetisch undt procedir weitter, in anthanore wie hernach folget. Erstlich thue das glaß in ein eicherne kugl, undt mach es wie in der Ersten Arbeit geschehen, so wirdt innerhalb 40 [CZ: Tag] die schwertze erscheinen, dann thue die Eicherne Kugl hinwegh mit dem feuer, setze das glaß in die löcherne Kugl in die aschen wie anfanglich geschehen so werden sich in 100 tagen allerhandt farben sehen lassen, dann setze daß glaß in Sandt in die Erste grössere Kugl gib [CZ: Feuer] das man keinen finger drinn erleiden kan, so wierts in 80 [CZ: Tag] weiß procedier undt verfahr, also biß auf die gilbe, die in 30. 3 tagen volget, dann seze das glas zu undterst in Sandt, biß roth durchsichtig wiert, das in 80 tagen beschehen wirdt, das probiere auf einem [CZ: Silber]blech, obs fliest ohne rauch, wo nicht so muß es besser figieren [Mariginalie: Multiplicatio] [Recipe] Ein theil deß rothen pulvers undt 10 theil deß menstrui setz ein, so wierts in 3 tagen in der Eychen Kugl die schwärtze und in 3 [CZ: Tag] in asche die farben, biß auf die grüne sich sehen lassen, undt letzlich in der Ersten Kugl im sandt in 3 [CZ: Tag] rothe werden, man mag solches zu zweyn mahl vermeren, so oft es jedem gefelt, so wiert die erste Vermehrung, so man Ein theil auf 10 theil Golt wirft, undt des Ein theil auf 10 Theil [CZ: Quecksilber] so ist er fix, die anderer vermerung, Ein theil auf 100 theil und also forthan biß auf 1000000 theil , doch soll man mercken, das man die medicin nicht also auf [CZ: Gold] werfen soll, sondern immer zur vermerung waß vorbehalten, sonsten muß man das gemachte werk, von Neuem anfangen, dann so es einmal auf Golt geworfen würdt Läst sichs nit mehren, zur Artznei gebrauchs also. [Recipe] von disem Stein ehe er auf [CZ: Gold] geworfen wiert [CZ: Skrupel] 1 deß preparirten spiritus [CZ: Unzen] 2 E von diesem 2 oder 3 dropfen eingeben, in wein Gott allein die Ehr, diß ist also Sentivogy prozeß von worth zu worth abgeschrieben, auß seiner eigenen handt, so sein diener Johann podowscky dem großschedel mitgetheilt hat."
g2a7,A7 Labor et praxis Michaelis Sendivogi Poloni,2,11,"Zur Arbeit vom Anfangt, wiert zum Ende ungenaue 16 monat gehern."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,0,158,"158 Es ist erstlichen zu wissen, das die Erde aller dinge Saahmen, wie auch derselben wirckung und tugendt in sich schleust und begreiffet; denn sie ist das subjectum aller himmlischen Straalen und einflüsse, sie wird auch von den andern elementen und himmeln geschwengert, und ist das centrum und fundamentum, wie auch die mutter aller dinge daraus alles geböhren wirdt. Denn so sie nach gepühr gereiniget und subtilisiret als dan unter dem freyen himmel gesetzet, wird sie alßbalt von himlischen wirckungen und tügenden facundirt und geschwengert das sie von sich selbst allerley kreuterlein, würmlein, thierlein und metallen funcklein herfür pringen wird: denn in ihr ist grosse geheimbniß, und ist der erstgebohrne himlische Geist der Natur in ihr verborgen. So soll man wissen, das in ihren centro ein jungfrewliche Erde verborgen ligt TERRA VIRGINEA, die soll man mit Wasser und feuer von ihrer Unsaubrigkeit reinigen; ihre drey principia gereinigt widerumb zusammen fügen, und damit philosophischer weise alß folgen wird procediren."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,1,79,"In obgedachter Erden seind 3 unterschiedliche salia verborgen: Erstlich ein philosophisch nitrum so von der Erden durch der Sonnen, Mondens und anderer Sternen Straalen empfangen, denn je mehr und hitziger die Sonnen und anderer Sterne Strahlen schiessen, je mehr centralischer das [CZ: Salz] nitri wird, jedoch soll solches vom philosophischen und nicht gemeinen nitro verstanden werden. Zu andern, ist der himlische 159 unsichtbahre geist der Natur, nemlich der spiritus mundi in einen flüchtigen saltze in dieser jungfrewlichen Erden verborgen."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,2,131,"Und letzlich ist in ihr ein fixes [CZ: Salz] alß ein [...] der vorigen 2 Salien von Gott eingepflantzet das also die 3 Salia in dieser Erden verborgen ligen, wie sie aber heraus zu bringen folget hernacher. [Recipe] der Erden so von der Sonnen, des Mondes und anderer Sterne Stralen genugsamb geschwängert, und theile solche in 2 gleiche abgewogene theil; und solches geschicht darumb das man der Natur widerumb ihr gleich gewicht geben konne; denn auß einen theil wird das philosophische nitrum, auß dem andern theil das flüchtige saltz, item das fixe [CZ: Salz] und corpus ge- zogen, und durch diesen weg kan man also an gewichte, so man sonst fleissig arbeitet, nicht leichtlich irren, welches sonsten so man aus einen theil alleine diese 3 salia außziehen wolte leichtlich geschehen kunnte."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,3,165,"Ehe dan wir aber fortschreiten, will ich erstlich den modum imprägnationis terrae alhier melden. Denn wie wohl alles erdreich hierzu tauglich ist, dannoch ist einß besser und bequemer alß das ander. Wir nehmen mir rote fette erden etliche karren, denn ein ziemlicher vorraht nötig ist, die colligierten wir also: wir gruben etwa Elen tieff in die Erden darnach namen wir heraus grosse mulden voll satzten die abendtß unter dem freyen 160 Himmel, da extrahierte sich ein graulecht saltz oben in superficie wie ein meer saltz etwa messer ruckens dick, das nahmen wir ab; und continuierten das aussetzen bey nacht ( in die non fiat, quia [CZ: Gold] iterum ad setrabit ) biß wir kein saltzichte Erde mehr verspürten. Ander [...]tlich gruben wir eine grosse Kule in einer wiesen, wo sonsten schöne blümlein und kreuterlein pflegen zu wachsen viereck 3 Elen lang und breitt in quadrato morgens ante solis ortum colligierten wir die salische Erde in superficie ebener massen ab, bis wir gedauchten genug zu haben."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,4,104,"Sed ad rem Diese erste Arbeit wirdt nicht anders denn durch sieden, filtrieren, evaporieren und schiessen, alß die salpeter macher sich gebrauchen, volnbracht. Es muß aber solchs uffs höchste gereiniget werden, also das das nitru uff seiner höchsten diaphanitet erscheine, und gleichsamb an glantz einen christallen übertrifft, so das geschehen, so nimb seiner hinderstelligen Erden, laß disselbe 3 oder 4 mahl woll erglüen, damit nichts feuchtes mehr in ihr sey, und zu 1 theil nitri nimb 3 theil seiner gecalcinierten Erden, alles wol unter einander gemenget, setze solches in eine Irdene verlutierte retorten, jedoch soll man auff ein mahl über 6 Pfund nicht einsetzen."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,5,105,"Alß nemblich 1½ Pfund nitri, und 4½ Pfund terra calcinata, solches soll man nach gebrauch, wie 161 man [CZ: Scheidewasser] oder spirit [CZ: Salpeter] pflegt destilliren. In den Recipienten soll man 2 lb destilliert regen wasser verschlagen, damit sich die spiritus so gantz roht herüber gehen darein schlagen und niedersetzen, und muß der ricipiente wohl verlutiert sein, damit keine spiritus verriechen mögen, so last man allezeit wenn eine destillation verichtet, den ofen wohl erkalten, den recipienten abgenommen und wohl verwahret. Im fall die retorta noch gantz, mag sie widerumb gebrauchen ( [...] calcinierte Erde und nitrum genommen ) und soll man alle destillationis zusammen thun."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,6,97,"Solcher destillationen muß man so viel thun nach dem viel nitri verhanden. So alles geschehen, thu die gesambleten spiritus mit dem [CZ: Wasser] in ein Kolben cum alembica lutato, pone in Balneo ad destillandum. Man soll aber zu vorhin die vorlage mit 2 lb wassers abmessen, und dieselbe mercken, das wasser wieder außgiessen, damit man die im anfange vorgeschlagenen 2 lb wassers wiederumb in Balneo herüber zihe, und man wissen kunne, wenn man zu destilliren auffhören soll. Wie wohl sich die spiritus von dem Balneo nicht leicht erheben lassen, jedoch so geschicht solches umb bessserer nachrichtung willen."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,7,98,"Nimb hernach den Kolben mit dem spiritum e balneo pone in arena cum alembico bene lutato, et da ignem per gradus, biß die spiritus alle herüber sein aportit ut filsuru bene sint clausa, [...] [...] 162 Spiritus evolunt, hoc facto frigescat, und verwahre die spiritus in vitro clauso, in loco frigido, und das glaß soll nur halb voll sein, damit die spiritus circuliren können. [Recipe] 6 lb terra, inde retortae lutatae, procede destillando ut ante, in orbq sicuti cum nitro et terra calcinata factum, so wird mit dem spiritu ein flüchtiges saltz in einen dunckelen dunste herüber gehen."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,8,80,"Im fall sich am halse etwas weisses vom flüchtigen sale anhencket, thu solches, wenn alles erkaltet zu dem Spiritu, und in diesem wercke mus kein [CZ: Wasser] vorgeschlagen werden, den die Erde hatt selbsten ihre feuchtigkeit darin sich die spiritus schlagen konnen bey sich. Solcher destillationen müssen so viel geschehen, biß das der anderen theil der Erden aller verbrauchet worden, und soll die hinderstellige Erde oder caput mortuum fleissig zur extraction des fixen [CZ: Salz], als folgen wird auffgehoben werden."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,9,98,"Man nemme als denn diese destillationis zusammen, thu sie in ein Kolben cum alembico lutato, las erstlich das phlegma in Balneo, darnach die spiritus in arena cum ricipiente lutato herüber gehen, solche spiritus gehören zu diesem wercke nicht, sollen besonder aufgehoben werden, denn sie zu anderen sachen dienlich, das caput mortuum so in fundo des Kolbens, nimb thu es in ein klein Kölblein cum alembico lutato, et sublima [CZ: Feuer] forti in arina, so wird sich das flüchtige [CZ: Salz] im Helmb herumb schnee weiß an sublimiren, und am boden wird gar ein leichte erde verpleiben, quam abyce."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,10,60,"Dieß flüchtige und sublimierte [CZ: Salz] kann de novo sublimiert werden ita ut nulla faces amplius sentiantur; hoc sal 163 custodi in vitro peculiari bene clauso, alias ab aëre facile risolventur in aquam. [Recipe] die hinderstellige Erden ( cap. mort ) calcinir die in [CZ: Feuer] aperto zur aschen, welches in 10 oder 12 stunden im offenen [CZ: Feuer] geschicht."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,11,55,"Hoc facto procedier damit mit [CZ: Wasser] pluviali destillata calida, alß so man sonst eine lauge machet, so wird mit dem [CZ: Wasser] das fixe [CZ: Salz] hindurch rinnen, procedir so lange biß das kein [CZ: Salz] mehr in der Erden gespüret wirdt, und solch Erde wird von den philosophis terra maledicta genandt, quam abyce."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,12,66,"Das [CZ: Wasser] cum sale, filtra, evapora, tune habis sal in fundo, hoc solve, filtra, coagula aliquotics, doxe christallium sit et perspicuum, et tune etiam praepratu est. [Recipe] das fixe und volatilische [CZ: Salz] zusammen, geus gemachsamb den spiritum [CZ: Salz] nitri darüber, so werden sie sich einander annehmen und zu [CZ: Wasser] werden: dieses [CZ: Wasser] ist der [CZ: Quecksilber] triumphans philosophorum et menstruum universale."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,13,121,"Denn mit diesem [CZ: Wasser] kann man alle metalla und Edlen gesteine aufschliessen, den es ein lauter feurig [CZ: Wasser] ist. Wie man in opiri magno weiter damit procediren soll sequitur (In autem. Dieses ist da von ich mundliche meldung gethan das die edle Steijne zerfallen [CZ: Antimon] [CZ: Schwefel] [CZ: Arsenik] succinum sey was es wolle perlen, corallen, uff den tisch, wie ein asche ohne [CZ: Feuer], nur ein magnetstein Hünereyes groß zwischen dem Stein und solvier schalen gelegt. sapienti satis ) 164 So man nun also das menstruum philosophorum zu gerichtet hatt, nimbt man dessen 10 theil, thut sie in einen kleinen kolben, darinnen thu 1 theil klein geschlagen natürlich [CZ: Gold], so lösetß diß [CZ: Wasser] bald auff."
